grupo_etario,entidad,sexo,nivel_educativo,conteo,porcentaje
60-75 años,Nayarit,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),6,5.172413793103448
60-75 años,Nayarit,Mujeres,Bachillerato incompleto (1 a 2 años),1,0.8620689655172413
60-75 años,Nayarit,Mujeres,Estudios Universitarios completos (4 a 5 años),7,6.0344827586206895
60-75 años,Nayarit,Mujeres,Estudios Universitarios incompletos (1 a 3 años),1,0.8620689655172413
60-75 años,Nayarit,Mujeres,Estudios de Posgrado (2 a 4 años),2,1.7241379310344827
60-75 años,Nayarit,Mujeres,No sabe/No contesta,2,1.7241379310344827
60-75 años,Nayarit,Mujeres,Primaria completa (6 años),34,29.310344827586203
60-75 años,Nayarit,Mujeres,Primaria incompleta (1 a 5 años),42,36.206896551724135
60-75 años,Nayarit,Mujeres,Secundaria completa o equivalente (3 años),15,12.931034482758621
60-75 años,Nayarit,Mujeres,Secundaria incompleta (1 a 2 años),6,5.172413793103448
60-75 años,Nuevo León,Hombres,Bachillerato completo o equivalente (aprox. 3 años),4,8.88888888888889
60-75 años,Nuevo León,Hombres,Bachillerato incompleto (1 a 2 años),1,2.2222222222222223
60-75 años,Nuevo León,Hombres,Estudios Universitarios completos (4 a 5 años),8,17.77777777777778
60-75 años,Nuevo León,Hombres,Estudios Universitarios incompletos (1 a 3 años),2,4.444444444444445
60-75 años,Nuevo León,Hombres,Estudios de Posgrado (2 a 4 años),2,4.444444444444445
60-75 años,Nuevo León,Hombres,No sabe/No contesta,0,0.0
60-75 años,Nuevo León,Hombres,Primaria completa (6 años),9,20.0
60-75 años,Nuevo León,Hombres,Primaria incompleta (1 a 5 años),8,17.77777777777778
60-75 años,Nuevo León,Hombres,Secundaria completa o equivalente (3 años),9,20.0
60-75 años,Nuevo León,Hombres,Secundaria incompleta (1 a 2 años),2,4.444444444444445
60-75 años,Nuevo León,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),5,5.813953488372093
60-75 años,Nuevo León,Mujeres,Bachillerato incompleto (1 a 2 años),3,3.488372093023256
60-75 años,Nuevo León,Mujeres,Estudios Universitarios completos (4 a 5 años),7,8.13953488372093
60-75 años,Nuevo León,Mujeres,Estudios Universitarios incompletos (1 a 3 años),0,0.0
60-75 años,Nuevo León,Mujeres,Estudios de Posgrado (2 a 4 años),1,1.1627906976744187
60-75 años,Nuevo León,Mujeres,No sabe/No contesta,0,0.0
60-75 años,Nuevo León,Mujeres,Primaria completa (6 años),26,30.23255813953488
60-75 años,Nuevo León,Mujeres,Primaria incompleta (1 a 5 años),21,24.418604651162788
60-75 años,Nuevo León,Mujeres,Secundaria completa o equivalente (3 años),19,22.093023255813954
60-75 años,Nuevo León,Mujeres,Secundaria incompleta (1 a 2 años),4,4.651162790697675
60-75 años,Oaxaca,Hombres,Bachillerato completo o equivalente (aprox. 3 años),0,0.0
60-75 años,Oaxaca,Hombres,Bachillerato incompleto (1 a 2 años),0,0.0
60-75 años,Oaxaca,Hombres,Estudios Universitarios completos (4 a 5 años),2,18.181818181818183
60-75 años,Oaxaca,Hombres,Estudios Universitarios incompletos (1 a 3 años),2,18.181818181818183
60-75 años,Oaxaca,Hombres,Estudios de Posgrado (2 a 4 años),0,0.0
60-75 años,Oaxaca,Hombres,No sabe/No contesta,0,0.0
60-75 años,Oaxaca,Hombres,Primaria completa (6 años),3,27.27272727272727
60-75 años,Oaxaca,Hombres,Primaria incompleta (1 a 5 años),1,9.090909090909092
60-75 años,Oaxaca,Hombres,Secundaria completa o equivalente (3 años),2,18.181818181818183
60-75 años,Oaxaca,Hombres,Secundaria incompleta (1 a 2 años),1,9.090909090909092
60-75 años,Oaxaca,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),1,6.25
60-75 años,Oaxaca,Mujeres,Bachillerato incompleto (1 a 2 años),0,0.0
60-75 años,Oaxaca,Mujeres,Estudios Universitarios completos (4 a 5 años),1,6.25
60-75 años,Oaxaca,Mujeres,Estudios Universitarios incompletos (1 a 3 años),0,0.0
60-75 años,Oaxaca,Mujeres,Estudios de Posgrado (2 a 4 años),1,6.25
60-75 años,Oaxaca,Mujeres,No sabe/No contesta,0,0.0
60-75 años,Oaxaca,Mujeres,Primaria completa (6 años),2,12.5
60-75 años,Oaxaca,Mujeres,Primaria incompleta (1 a 5 años),7,43.75
60-75 años,Oaxaca,Mujeres,Secundaria completa o equivalente (3 años),2,12.5
60-75 años,Oaxaca,Mujeres,Secundaria incompleta (1 a 2 años),2,12.5
60-75 años,Puebla,Hombres,Bachillerato completo o equivalente (aprox. 3 años),5,8.064516129032258
60-75 años,Puebla,Hombres,Bachillerato incompleto (1 a 2 años),5,8.064516129032258
60-75 años,Puebla,Hombres,Estudios Universitarios completos (4 a 5 años),5,8.064516129032258
60-75 años,Puebla,Hombres,Estudios Universitarios incompletos (1 a 3 años),3,4.838709677419355
60-75 años,Puebla,Hombres,Estudios de Posgrado (2 a 4 años),3,4.838709677419355
60-75 años,Puebla,Hombres,No sabe/No contesta,0,0.0
60-75 años,Puebla,Hombres,Primaria completa (6 años),19,30.64516129032258
60-75 años,Puebla,Hombres,Primaria incompleta (1 a 5 años),10,16.129032258064516
60-75 años,Puebla,Hombres,Secundaria completa o equivalente (3 años),8,12.903225806451612
60-75 años,Puebla,Hombres,Secundaria incompleta (1 a 2 años),4,6.451612903225806
60-75 años,Puebla,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),4,4.761904761904762
60-75 años,Puebla,Mujeres,Bachillerato incompleto (1 a 2 años),0,0.0
60-75 años,Puebla,Mujeres,Estudios Universitarios completos (4 a 5 años),11,13.095238095238097
60-75 años,Puebla,Mujeres,Estudios Universitarios incompletos (1 a 3 años),3,3.571428571428571
60-75 años,Puebla,Mujeres,Estudios de Posgrado (2 a 4 años),0,0.0
60-75 años,Puebla,Mujeres,No sabe/No contesta,1,1.1904761904761905
60-75 años,Puebla,Mujeres,Primaria completa (6 años),33,39.285714285714285
60-75 años,Puebla,Mujeres,Primaria incompleta (1 a 5 años),20,23.809523809523807
60-75 años,Puebla,Mujeres,Secundaria completa o equivalente (3 años),7,8.333333333333332
60-75 años,Puebla,Mujeres,Secundaria incompleta (1 a 2 años),5,5.952380952380952
60-75 años,Querétaro,Hombres,Bachillerato completo o equivalente (aprox. 3 años),15,18.9873417721519
60-75 años,Querétaro,Hombres,Bachillerato incompleto (1 a 2 años),2,2.5316455696202533
60-75 años,Querétaro,Hombres,Estudios Universitarios completos (4 a 5 años),12,15.18987341772152
60-75 años,Querétaro,Hombres,Estudios Universitarios incompletos (1 a 3 años),3,3.79746835443038
60-75 años,Querétaro,Hombres,Estudios de Posgrado (2 a 4 años),3,3.79746835443038
60-75 años,Querétaro,Hombres,No sabe/No contesta,2,2.5316455696202533
60-75 años,Querétaro,Hombres,Primaria completa (6 años),15,18.9873417721519
60-75 años,Querétaro,Hombres,Primaria incompleta (1 a 5 años),7,8.860759493670885
60-75 años,Querétaro,Hombres,Secundaria completa o equivalente (3 años),18,22.78481012658228
60-75 años,Querétaro,Hombres,Secundaria incompleta (1 a 2 años),2,2.5316455696202533
60-75 años,Querétaro,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),10,9.900990099009901
60-75 años,Querétaro,Mujeres,Bachillerato incompleto (1 a 2 años),6,5.9405940594059405
60-75 años,Querétaro,Mujeres,Estudios Universitarios completos (4 a 5 años),15,14.85148514851485
60-75 años,Querétaro,Mujeres,Estudios Universitarios incompletos (1 a 3 años),4,3.9603960396039604
60-75 años,Querétaro,Mujeres,Estudios de Posgrado (2 a 4 años),1,0.9900990099009901
60-75 años,Querétaro,Mujeres,No sabe/No contesta,0,0.0
60-75 años,Querétaro,Mujeres,Primaria completa (6 años),20,19.801980198019802
60-75 años,Querétaro,Mujeres,Primaria incompleta (1 a 5 años),15,14.85148514851485
60-75 años,Querétaro,Mujeres,Secundaria completa o equivalente (3 años),20,19.801980198019802
60-75 años,Querétaro,Mujeres,Secundaria incompleta (1 a 2 años),10,9.900990099009901
60-75 años,Quintana Roo,Hombres,Bachillerato completo o equivalente (aprox. 3 años),0,0.0
60-75 años,Quintana Roo,Hombres,Bachillerato incompleto (1 a 2 años),0,0.0
60-75 años,Quintana Roo,Hombres,Estudios Universitarios completos (4 a 5 años),0,0.0
60-75 años,Quintana Roo,Hombres,Estudios Universitarios incompletos (1 a 3 años),0,0.0
60-75 años,Quintana Roo,Hombres,Estudios de Posgrado (2 a 4 años),0,0.0
60-75 años,Quintana Roo,Hombres,No sabe/No contesta,0,0.0
60-75 años,Quintana Roo,Hombres,Primaria completa (6 años),0,0.0
60-75 años,Quintana Roo,Hombres,Primaria incompleta (1 a 5 años),0,0.0
60-75 años,Quintana Roo,Hombres,Secundaria completa o equivalente (3 años),1,50.0
60-75 años,Quintana Roo,Hombres,Secundaria incompleta (1 a 2 años),1,50.0
60-75 años,Quintana Roo,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),0,0.0
60-75 años,Quintana Roo,Mujeres,Bachillerato incompleto (1 a 2 años),1,33.33333333333333
60-75 años,Quintana Roo,Mujeres,Estudios Universitarios completos (4 a 5 años),0,0.0
60-75 años,Quintana Roo,Mujeres,Estudios Universitarios incompletos (1 a 3 años),0,0.0
60-75 años,Quintana Roo,Mujeres,Estudios de Posgrado (2 a 4 años),0,0.0
60-75 años,Quintana Roo,Mujeres,No sabe/No contesta,0,0.0
60-75 años,Quintana Roo,Mujeres,Primaria completa (6 años),1,33.33333333333333
60-75 años,Quintana Roo,Mujeres,Primaria incompleta (1 a 5 años),0,0.0
60-75 años,Quintana Roo,Mujeres,Secundaria completa o equivalente (3 años),1,33.33333333333333
60-75 años,Quintana Roo,Mujeres,Secundaria incompleta (1 a 2 años),0,0.0
60-75 años,San Luis Potosí,Hombres,Bachillerato completo o equivalente (aprox. 3 años),3,9.375
60-75 años,San Luis Potosí,Hombres,Bachillerato incompleto (1 a 2 años),2,6.25
60-75 años,San Luis Potosí,Hombres,Estudios Universitarios completos (4 a 5 años),7,21.875
60-75 años,San Luis Potosí,Hombres,Estudios Universitarios incompletos (1 a 3 años),1,3.125
60-75 años,San Luis Potosí,Hombres,Estudios de Posgrado (2 a 4 años),1,3.125
60-75 años,San Luis Potosí,Hombres,No sabe/No contesta,0,0.0
60-75 años,San Luis Potosí,Hombres,Primaria completa (6 años),4,12.5
60-75 años,San Luis Potosí,Hombres,Primaria incompleta (1 a 5 años),3,9.375
60-75 años,San Luis Potosí,Hombres,Secundaria completa o equivalente (3 años),11,34.375
60-75 años,San Luis Potosí,Hombres,Secundaria incompleta (1 a 2 años),0,0.0
60-75 años,San Luis Potosí,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),7,9.210526315789473
60-75 años,San Luis Potosí,Mujeres,Bachillerato incompleto (1 a 2 años),0,0.0
60-75 años,San Luis Potosí,Mujeres,Estudios Universitarios completos (4 a 5 años),8,10.526315789473683
60-75 años,San Luis Potosí,Mujeres,Estudios Universitarios incompletos (1 a 3 años),4,5.263157894736842
60-75 años,San Luis Potosí,Mujeres,Estudios de Posgrado (2 a 4 años),1,1.3157894736842104
60-75 años,San Luis Potosí,Mujeres,No sabe/No contesta,1,1.3157894736842104
60-75 años,San Luis Potosí,Mujeres,Primaria completa (6 años),16,21.052631578947366
60-75 años,San Luis Potosí,Mujeres,Primaria incompleta (1 a 5 años),15,19.736842105263158
60-75 años,San Luis Potosí,Mujeres,Secundaria completa o equivalente (3 años),19,25.0
60-75 años,San Luis Potosí,Mujeres,Secundaria incompleta (1 a 2 años),5,6.578947368421052
60-75 años,Sinaloa,Hombres,Bachillerato completo o equivalente (aprox. 3 años),7,7.368421052631578
60-75 años,Sinaloa,Hombres,Bachillerato incompleto (1 a 2 años),10,10.526315789473683
60-75 años,Sinaloa,Hombres,Estudios Universitarios completos (4 a 5 años),17,17.894736842105264
60-75 años,Sinaloa,Hombres,Estudios Universitarios incompletos (1 a 3 años),2,2.1052631578947367
60-75 años,Sinaloa,Hombres,Estudios de Posgrado (2 a 4 años),1,1.0526315789473684
60-75 años,Sinaloa,Hombres,No sabe/No contesta,0,0.0
60-75 años,Sinaloa,Hombres,Primaria completa (6 años),24,25.263157894736842
60-75 años,Sinaloa,Hombres,Primaria incompleta (1 a 5 años),11,11.578947368421053
60-75 años,Sinaloa,Hombres,Secundaria completa o equivalente (3 años),12,12.631578947368421
60-75 años,Sinaloa,Hombres,Secundaria incompleta (1 a 2 años),11,11.578947368421053
60-75 años,Sinaloa,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),11,7.534246575342466
60-75 años,Sinaloa,Mujeres,Bachillerato incompleto (1 a 2 años),6,4.10958904109589
60-75 años,Sinaloa,Mujeres,Estudios Universitarios completos (4 a 5 años),25,17.123287671232877
60-75 años,Sinaloa,Mujeres,Estudios Universitarios incompletos (1 a 3 años),2,1.36986301369863
60-75 años,Sinaloa,Mujeres,Estudios de Posgrado (2 a 4 años),3,2.054794520547945
60-75 años,Sinaloa,Mujeres,No sabe/No contesta,0,0.0
60-75 años,Sinaloa,Mujeres,Primaria completa (6 años),45,30.82191780821918
60-75 años,Sinaloa,Mujeres,Primaria incompleta (1 a 5 años),22,15.068493150684931
60-75 años,Sinaloa,Mujeres,Secundaria completa o equivalente (3 años),25,17.123287671232877
60-75 años,Sinaloa,Mujeres,Secundaria incompleta (1 a 2 años),7,4.794520547945205
60-75 años,Sonora,Hombres,Bachillerato completo o equivalente (aprox. 3 años),4,4.705882352941177
60-75 años,Sonora,Hombres,Bachillerato incompleto (1 a 2 años),7,8.235294117647058
60-75 años,Sonora,Hombres,Estudios Universitarios completos (4 a 5 años),11,12.941176470588237
60-75 años,Sonora,Hombres,Estudios Universitarios incompletos (1 a 3 años),4,4.705882352941177
60-75 años,Sonora,Hombres,Estudios de Posgrado (2 a 4 años),3,3.5294117647058822
60-75 años,Sonora,Hombres,No sabe/No contesta,0,0.0
60-75 años,Sonora,Hombres,Primaria completa (6 años),23,27.058823529411764
60-75 años,Sonora,Hombres,Primaria incompleta (1 a 5 años),11,12.941176470588237
60-75 años,Sonora,Hombres,Secundaria completa o equivalente (3 años),16,18.823529411764707
60-75 años,Sonora,Hombres,Secundaria incompleta (1 a 2 años),6,7.0588235294117645
60-75 años,Sonora,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),10,8.47457627118644
60-75 años,Sonora,Mujeres,Bachillerato incompleto (1 a 2 años),3,2.5423728813559325
60-75 años,Sonora,Mujeres,Estudios Universitarios completos (4 a 5 años),12,10.16949152542373
60-75 años,Sonora,Mujeres,Estudios Universitarios incompletos (1 a 3 años),2,1.694915254237288
60-75 años,Sonora,Mujeres,Estudios de Posgrado (2 a 4 años),1,0.847457627118644
60-75 años,Sonora,Mujeres,No sabe/No contesta,0,0.0
60-75 años,Sonora,Mujeres,Primaria completa (6 años),30,25.423728813559322
60-75 años,Sonora,Mujeres,Primaria incompleta (1 a 5 años),23,19.491525423728813
60-75 años,Sonora,Mujeres,Secundaria completa o equivalente (3 años),26,22.033898305084744
60-75 años,Sonora,Mujeres,Secundaria incompleta (1 a 2 años),11,9.322033898305085
60-75 años,Tabasco,Hombres,Bachillerato completo o equivalente (aprox. 3 años),6,10.344827586206897
60-75 años,Tabasco,Hombres,Bachillerato incompleto (1 a 2 años),2,3.4482758620689653
60-75 años,Tabasco,Hombres,Estudios Universitarios completos (4 a 5 años),7,12.068965517241379
60-75 años,Tabasco,Hombres,Estudios Universitarios incompletos (1 a 3 años),0,0.0
60-75 años,Tabasco,Hombres,Estudios de Posgrado (2 a 4 años),1,1.7241379310344827
60-75 años,Tabasco,Hombres,No sabe/No contesta,0,0.0
60-75 años,Tabasco,Hombres,Primaria completa (6 años),14,24.137931034482758
60-75 años,Tabasco,Hombres,Primaria incompleta (1 a 5 años),14,24.137931034482758
60-75 años,Tabasco,Hombres,Secundaria completa o equivalente (3 años),11,18.96551724137931
60-75 años,Tabasco,Hombres,Secundaria incompleta (1 a 2 años),3,5.172413793103448
60-75 años,Tabasco,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),6,6.976744186046512
60-75 años,Tabasco,Mujeres,Bachillerato incompleto (1 a 2 años),2,2.3255813953488373
60-75 años,Tabasco,Mujeres,Estudios Universitarios completos (4 a 5 años),2,2.3255813953488373
60-75 años,Tabasco,Mujeres,Estudios Universitarios incompletos (1 a 3 años),0,0.0
60-75 años,Tabasco,Mujeres,Estudios de Posgrado (2 a 4 años),1,1.1627906976744187
60-75 años,Tabasco,Mujeres,No sabe/No contesta,0,0.0
60-75 años,Tabasco,Mujeres,Primaria completa (6 años),24,27.906976744186046
60-75 años,Tabasco,Mujeres,Primaria incompleta (1 a 5 años),21,24.418604651162788
60-75 años,Tabasco,Mujeres,Secundaria completa o equivalente (3 años),24,27.906976744186046
60-75 años,Tabasco,Mujeres,Secundaria incompleta (1 a 2 años),6,6.976744186046512
60-75 años,Tamaulipas,Hombres,Bachillerato completo o equivalente (aprox. 3 años),8,10.38961038961039
60-75 años,Tamaulipas,Hombres,Bachillerato incompleto (1 a 2 años),3,3.896103896103896
60-75 años,Tamaulipas,Hombres,Estudios Universitarios completos (4 a 5 años),13,16.883116883116884
60-75 años,Tamaulipas,Hombres,Estudios Universitarios incompletos (1 a 3 años),1,1.2987012987012987
60-75 años,Tamaulipas,Hombres,Estudios de Posgrado (2 a 4 años),2,2.5974025974025974
60-75 años,Tamaulipas,Hombres,No sabe/No contesta,0,0.0
60-75 años,Tamaulipas,Hombres,Primaria completa (6 años),22,28.57142857142857
60-75 años,Tamaulipas,Hombres,Primaria incompleta (1 a 5 años),10,12.987012987012985
60-75 años,Tamaulipas,Hombres,Secundaria completa o equivalente (3 años),16,20.77922077922078
60-75 años,Tamaulipas,Hombres,Secundaria incompleta (1 a 2 años),2,2.5974025974025974
60-75 años,Tamaulipas,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),14,11.965811965811966
60-75 años,Tamaulipas,Mujeres,Bachillerato incompleto (1 a 2 años),4,3.418803418803419
60-75 años,Tamaulipas,Mujeres,Estudios Universitarios completos (4 a 5 años),8,6.837606837606838
60-75 años,Tamaulipas,Mujeres,Estudios Universitarios incompletos (1 a 3 años),1,0.8547008547008548
60-75 años,Tamaulipas,Mujeres,Estudios de Posgrado (2 a 4 años),4,3.418803418803419
60-75 años,Tamaulipas,Mujeres,No sabe/No contesta,0,0.0
60-75 años,Tamaulipas,Mujeres,Primaria completa (6 años),34,29.059829059829063
60-75 años,Tamaulipas,Mujeres,Primaria incompleta (1 a 5 años),21,17.94871794871795
60-75 años,Tamaulipas,Mujeres,Secundaria completa o equivalente (3 años),21,17.94871794871795
60-75 años,Tamaulipas,Mujeres,Secundaria incompleta (1 a 2 años),10,8.547008547008547
